0.603027,-0.27832,0.728882,3.234863,0.183105,1.464844
0.607178,-0.270508,0.728638,3.295898,-0.366211,2.01416
0.597534,-0.274414,0.725952,3.295898,-0.305176,1.77002
0.603638,-0.2771,0.725708,2.929688,-0.732422,2.01416
0.591797,-0.260986,0.732544,0.732422,0.793457,1.159668
0.601685,-0.262695,0.743652,0.854492,-0.732422,0.12207
0.617676,-0.281494,0.7229,7.8125,-1.953125,1.403809
0.59436,-0.284912,0.730835,2.258301,-0.854492,2.075195
0.602783,-0.259521,0.725708,1.220703,-0.305176,1.220703
0.62207,-0.263794,0.729004,0.793457,-0.305176,-0.915527
0.595337,-0.273071,0.735596,1.159668,-2.624512,-1.586914
0.608887,-0.273071,0.724243,2.075195,-2.258301,1.342773
0.59375,-0.269043,0.74353,2.01416,-1.953125,2.13623
0.569336,-0.273926,0.737671,5.493164,0.427246,2.380371
0.60376,-0.264404,0.730103,0.549316,-0.061035,3.173828
0.62085,-0.250122,0.753296,3.295898,0,3.845215
0.587158,-0.275635,0.747559,2.258301,-0.610352,1.77002
0.606445,-0.279297,0.732056,3.417969,1.464844,0.915527
0.599854,-0.269043,0.721069,2.441406,2.13623,1.464844
0.608887,-0.272339,0.720703,2.929688,-0.12207,2.197266
0.626099,-0.259155,0.733643,1.037598,-1.647949,2.502441
0.617798,-0.256958,0.716064,3.479004,-3.78418,2.502441
0.618042,-0.237183,0.750977,4.638672,-2.075195,4.02832
0.531372,-0.262939,0.744019,5.493164,-5.79834,5.249023
0.602783,-0.255005,0.745605,1.342773,-1.831055,3.295898
0.587769,-0.28479,0.760742,1.586914,-5.432129,3.540039
0.598755,-0.238525,0.728394,2.929688,0.12207,3.417969
0.599854,-0.261719,0.744873,1.708984,-0.061035,1.098633
0.61084,-0.247314,0.724121,3.417969,-1.098633,1.953125
0.599487,-0.25,0.749634,3.662109,-1.831055,2.929688
0.56897,-0.229614,0.75647,3.723145,-2.258301,1.89209
0.590942,-0.245728,0.759521,2.929688,0.610352,2.868652
0.589966,-0.254761,0.753418,2.441406,-0.244141,2.929688
0.590698,-0.253052,0.729736,2.319336,-0.305176,1.953125
0.595825,-0.249268,0.751465,1.525879,-0.976562,1.586914
0.605591,-0.241455,0.740601,1.953125,-1.098633,1.647949
0.593628,-0.240234,0.748901,3.112793,0.183105,2.624512
0.589722,-0.25415,0.744385,3.112793,-1.159668,2.441406
0.596313,-0.233643,0.756592,2.990723,-0.671387,2.441406
0.574341,-0.232788,0.758179,3.540039,-1.342773,2.990723
0.601562,-0.235229,0.748291,3.540039,0.610352,2.075195
0.60022,-0.228271,0.752319,3.723145,1.525879,1.953125
0.599976,-0.252075,0.73938,3.051758,1.037598,2.01416
0.613159,-0.224854,0.730103,5.187988,3.90625,1.89209
0.589111,-0.252808,0.737793,4.943848,-0.793457,2.929688
0.60437,-0.229614,0.720581,3.662109,1.708984,3.356934
0.611694,-0.261963,0.738159,4.516602,-0.305176,3.173828
0.598022,-0.255493,0.719604,0.427246,-1.220703,1.89209
0.615479,-0.234253,0.721924,-3.356934,0.549316,0.305176
0.617432,-0.230713,0.735474,0.183105,-1.586914,1.77002
0.61377,-0.224731,0.750854,3.90625,-2.075195,1.647949
0.592773,-0.23584,0.743774,3.90625,-1.281738,1.77002
0.600098,-0.228882,0.743042,2.380371,-0.854492,2.01416
0.607544,-0.232056,0.745483,2.929688,-0.793457,2.075195
0.609375,-0.235352,0.742554,2.685547,-1.037598,1.586914
0.607422,-0.236084,0.737793,2.441406,-1.403809,1.586914
0.610107,-0.231934,0.738403,2.929688,-0.793457,1.281738
0.602295,-0.231079,0.738525,1.953125,-0.732422,1.831055
0.592651,-0.228516,0.746338,3.051758,-1.403809,1.342773
0.608643,-0.227051,0.748413,2.990723,-0.793457,1.586914
0.601318,-0.227051,0.751831,3.601074,-0.244141,1.647949
0.59314,-0.234253,0.738892,3.90625,0.793457,1.647949
0.607178,-0.237305,0.739746,3.90625,0.244141,1.708984
0.608765,-0.230835,0.73938,3.479004,0.244141,1.831055
0.60376,-0.235107,0.740845,2.868652,-0.793457,1.586914
0.6073,-0.223267,0.740601,3.051758,-0.732422,1.89209
0.60437,-0.231323,0.740356,3.173828,-0.793457,1.403809
0.608765,-0.233398,0.747437,3.173828,-0.366211,1.464844
0.595825,-0.253296,0.748901,3.234863,-0.183105,1.953125
0.614502,-0.221191,0.740723,3.234863,0,2.075195
0.600708,-0.232056,0.734253,3.601074,-1.708984,1.586914
0.605591,-0.23291,0.741089,3.234863,0.183105,1.831055
0.604858,-0.228271,0.747559,3.479004,-0.854492,1.647949
0.60376,-0.232544,0.736328,3.479004,-0.671387,1.708984
0.607178,-0.231567,0.740356,3.173828,-0.183105,2.01416
0.606445,-0.233765,0.74231,3.234863,-0.305176,1.586914
0.602173,-0.226929,0.742187,2.685547,-0.793457,1.89209
0.606567,-0.224365,0.732178,2.380371,-1.281738,1.525879
0.617065,-0.231934,0.743408,2.807617,-0.671387,2.01416
0.604248,-0.231079,0.74292,2.868652,-0.854492,1.647949
0.606812,-0.227783,0.741821,3.173828,-0.183105,1.586914
0.602905,-0.230713,0.739868,3.051758,-1.037598,1.708984
0.598389,-0.224976,0.750244,2.807617,-0.549316,1.525879
0.608765,-0.22644,0.74707,3.112793,0.12207,1.953125
0.603027,-0.229736,0.747192,3.662109,0,1.586914
0.602783,-0.231934,0.730469,3.78418,0.549316,2.990723
0.614624,-0.227051,0.741333,2.990723,0.671387,1.953125
0.598999,-0.219604,0.741333,2.258301,-0.305176,1.464844
0.624146,-0.211182,0.737671,2.197266,0.732422,2.13623
0.606445,-0.223267,0.756714,3.417969,0.732422,2.075195
0.593628,-0.234741,0.75647,4.638672,0.061035,2.868652
0.615112,-0.189697,0.735596,5.249023,3.601074,2.319336
0.61792,-0.232666,0.734497,4.760742,3.295898,1.464844
0.630249,-0.220581,0.721313,3.723145,3.601074,-0.244141
0.621216,-0.230469,0.718994,2.01416,3.356934,-0.793457
0.634644,-0.236938,0.724976,1.647949,3.051758,-0.549316
0.629883,-0.22937,0.721436,3.173828,0.610352,0.915527
0.632446,-0.230225,0.708862,4.882812,-0.793457,2.929688
0.649292,-0.226685,0.705933,7.080078,1.098633,4.577637
0.62915,-0.225098,0.686768,6.530762,-0.732422,1.586914
0.616577,-0.249023,0.720703,5.432129,-2.075195,-1.098633
0.639893,-0.261963,0.730713,2.563477,-0.671387,1.953125
0.62207,-0.223755,0.717285,4.02832,-0.854492,2.929688
0.639038,-0.224976,0.714355,6.896973,0.549316,2.624512
0.620605,-0.262451,0.729858,7.446289,-2.075195,2.380371
0.627075,-0.255859,0.715332,4.333496,1.953125,1.159668
0.626343,-0.249023,0.707275,4.272461,1.281738,1.525879
0.636108,-0.244141,0.703613,5.67627,1.037598,1.159668
0.639404,-0.254517,0.70874,5.859375,-0.244141,2.685547
0.639038,-0.248413,0.703979,3.173828,-0.488281,2.685547
0.640259,-0.251831,0.69873,1.464844,-0.061035,1.342773
0.63916,-0.24292,0.708984,1.953125,-1.159668,0.488281
0.636719,-0.24353,0.708374,3.662109,-0.793457,1.220703
0.630859,-0.254028,0.722534,5.126953,-0.976562,1.647949
0.630371,-0.255493,0.705811,3.662109,-0.793457,2.319336
0.633911,-0.251709,0.701904,2.197266,-0.305176,1.525879
0.630981,-0.262329,0.716309,2.563477,-0.976562,0.793457
0.633423,-0.255249,0.713257,3.90625,-1.098633,1.77002
0.640747,-0.249512,0.7052,4.394531,-1.403809,2.807617
0.637207,-0.238647,0.717407,3.173828,0.671387,1.77002
0.623413,-0.269043,0.70459,4.699707,-2.075195,4.089355
0.622803,-0.242798,0.716187,3.845215,-1.098633,1.464844
0.643066,-0.24585,0.717163,2.380371,0.488281,2.01416
0.623779,-0.242187,0.71814,3.479004,-0.244141,0.854492
0.637207,-0.251465,0.700562,4.455566,-0.305176,0.793457
0.639893,-0.263672,0.705933,2.868652,-0.12207,1.342773
0.638794,-0.247803,0.702637,3.234863,-0.549316,1.403809
0.627808,-0.270874,0.713989,2.685547,-0.915527,0.915527
0.640625,-0.256592,0.705078,2.929688,-0.671387,1.647949
0.640869,-0.248169,0.707642,2.685547,-1.220703,1.037598
0.625122,-0.247192,0.709839,2.807617,-1.464844,0.610352
0.634155,-0.258057,0.711914,1.77002,-0.732422,1.708984
0.624268,-0.260132,0.707031,2.746582,-1.708984,2.197266
0.635498,-0.243896,0.715454,1.831055,0.12207,2.258301
0.633789,-0.253174,0.711914,3.540039,-0.732422,1.525879
0.626587,-0.261597,0.703003,3.356934,-0.793457,2.624512
0.633301,-0.254517,0.707031,3.295898,-1.464844,2.258301
0.638306,-0.244507,0.717896,2.685547,-2.380371,2.197266
0.641602,-0.231567,0.715454,2.01416,-0.549316,0.366211
0.629272,-0.263428,0.713135,3.112793,-1.464844,1.403809
0.626953,-0.250488,0.723267,2.868652,-0.12207,2.258301
0.629883,-0.240845,0.715332,3.295898,-0.427246,2.929688
0.619629,-0.24939,0.715088,3.417969,0.610352,1.953125
0.640869,-0.254395,0.709473,3.540039,-0.12207,2.258301
0.643677,-0.239502,0.708618,2.563477,0.732422,0.671387
0.63501,-0.254395,0.707642,3.845215,-0.427246,1.647949
0.632935,-0.245605,0.710449,3.78418,-0.549316,2.01416
0.635986,-0.239624,0.710327,3.967285,-1.037598,1.708984
0.647705,-0.247437,0.706543,3.601074,-1.281738,2.807617
0.629761,-0.244141,0.71106,3.662109,-0.671387,1.89209
0.640869,-0.249146,0.708496,3.662109,-1.281738,1.831055
0.626831,-0.259033,0.715698,4.02832,-1.464844,1.831055
0.637451,-0.254761,0.7052,3.540039,-0.915527,2.502441
0.630737,-0.247681,0.718994,3.234863,-0.366211,1.098633
0.634277,-0.248901,0.716309,3.173828,0.305176,1.220703
0.626831,-0.256714,0.713867,3.356934,-0.366211,0.549316
0.629639,-0.245239,0.710449,2.563477,-0.12207,1.647949
0.63562,-0.244019,0.711792,3.234863,-0.549316,1.647949
0.640869,-0.261353,0.704712,3.356934,-0.976562,1.708984
0.633911,-0.253784,0.70874,2.441406,0.12207,2.746582
0.640991,-0.237671,0.711304,2.563477,-0.244141,0.610352
0.629395,-0.248901,0.712891,2.380371,-0.915527,0.366211
0.629883,-0.25293,0.712769,3.356934,-1.708984,1.464844
0.630737,-0.258301,0.7146,4.089355,-1.525879,3.051758
0.631592,-0.253174,0.726196,4.333496,-0.610352,2.746582
0.625977,-0.245972,0.713013,3.540039,0.366211,0.976562
0.633423,-0.256348,0.701782,3.723145,0.854492,1.89209
0.635864,-0.241211,0.715454,3.295898,-0.549316,0.854492
0.646851,-0.24646,0.70813,2.685547,0.549316,1.037598
0.64917,-0.244141,0.69458,3.662109,0.732422,2.380371
0.633423,-0.244385,0.710327,4.150391,0.061035,0.854492
0.64209,-0.251709,0.70105,2.868652,0.244141,2.197266
0.646118,-0.252441,0.716797,3.234863,-0.12207,0.671387
0.634277,-0.26001,0.689819,2.685547,-0.427246,1.708984
0.64209,-0.248047,0.708618,2.075195,0.305176,1.037598
0.631592,-0.261841,0.71582,2.258301,-0.244141,0.549316
0.642578,-0.249634,0.709473,3.234863,0,1.89209
